sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,associated_skus,downloadable_links,downloadable_samples,configurable_variations,configurable_variation_labels
1149,,Default,simple,"Default Category/Accessori,Default Category/Accessori/Maschere",base,"MASCHERA SCHELETRO PAILLETTES","BELLISSIMA maschera da teschio/mostro in paillettes. Anche la morte è Fashion! Le paillettes variano dal verde, smeraldo, blu semplicemente cambiando il verso: crea effetti magici e giochi di luce per dare più risalto al tuo travestimento per Halloween. Comoda da indossare anche ai bambini (facendo un nodo) renderanno il costume spaventoso ed elegante allo stesso momento. OK anche per discoteche con outfit classici, e semplicemente tuniche nere. Completa la tua collezione di maschere maligne di scheletri, morti, zombie e creature orrende!","Maschera in PVC da scheletro in paillettes. Fodera interna ed elastico. TG U. Ok Halloween, Horror Party, mostri..",1.000000,1,"Taxable Goods","Catalog, Search",17.990000,,,,maschera-horror-scheletro-paillettes-metallizzata-nero-argento-halloween-party-morte-mostro-skull-te,"MASCHERA SCHELETRO PAILLETTES",,"Maschera in PVC da scheletro in paillettes. Fodera interna ed elastico. TG U. Ok Halloween, Horror Party, mostri..",,,/g/1/g1149.jpg,,,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,tag_prodotto=halloween,1.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0.0000,1,0,0,0,,,,,,,/g/1/g1149.jpg,,,,,,,,,,,,,,
2874,,Default,simple,"Default Category/Accessori,Default Category/Accessori/Maschere",base,"MASCHERA SCHELETRO CON CAPPUCCIO","Maschera da morte/mostro, compreso di cappuccio, ti basterà indossare una toga o mantello ed il tuo travestimento per halloween è pronto! Vai a spaventare i vicini del tuo quartiere, unisciti ai tuoi amici mostri, zombie, fantasmi e rendi il tuo Halloween spaventoso! La maschera risulta comoda da indossare, e facile da togliere. Comprende fori negli occhi, naso e bocca, per facilitarti l'uso. Ok per feste a tema, carnevale o semplicemente come scherzo per spaventare qualcuno!","Maschera in PVC con cappuccio in tessuto. Volto di un teschio. OK HORROR PARTY, HALLOWEEN...",1.000000,1,"Taxable Goods","Catalog, Search",7.990000,,,,maschera-horror-scheletro-cappuccio-cranio-ossa-rotte-vene-schizzi-metallizzata-nero-argento-hallowe,"MASCHERA SCHELETRO CON CAPPUCCIO",,"Maschera in PVC con cappuccio in tessuto. Volto di un teschio. OK HORROR PARTY, HALLOWEEN...",,,/g/2/g2874b.jpg,,,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,tag_prodotto=halloween,5.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0.0000,1,0,0,0,,,,,,,/g/2/g2874b.jpg,,,,,,,,,,,,,,
2861,,Default,simple,"Default Category/Accessori,Default Category/Accessori/Maschere",base,"MASCHERA SCHELETRO CON CORNA","Se stai cercando una maschera mostruosa, questa è quella che fa per te! questo Scheletro/Morte cornuto, con malformazioni delle ossa, è in lattice ed intera, copre completamente il cranio, OK per i tuoi travestimenti o costume di Halloween. Raggiungi i tuoi amici mostri, scheletri, e lupi mannari horror...gira per la tua città a spaventare tutti quanti! ","Maschera in lattice intera tg. Adulto, Teschio con corna. OK HALLOWEEN - HORRORPARTY",1.000000,1,"Taxable Goods","Catalog, Search",14.790000,,,,maschera-horror-scheletro-osso-ossuto-corna-canini-zanne-malformato-nero-spugna-lattice-pauroso-hall-1,"MASCHERA SCHELETRO CON CORNA",,"Maschera in lattice intera tg. Adulto, Teschio con corna. OK HALLOWEEN - HORRORPARTY",,,/g/2/g2861b.jpg,,,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,tag_prodotto=halloween,2.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0.0000,1,0,0,0,,,,,,,/g/2/g2861b.jpg,,,,,,,,,,,,,,
2390,,Default,simple,"Default Category/Accessori,Default Category/Accessori/Maschere",base,"MASCHERA SCHELETRO","Questa è la classica maschera da teschio che cercavi. In gomma morbida, copre totalmente il tuo cranio, con fori per la vista e per respirare, renderanno il tuo costume davvero spaventoso! Insieme ai tuoi amici mostrosi, Morte ossa e scheletri festeggerete un bellissimo Halloween. Per feste a tema Horror è perfetta per i tuoi outfit, anche classici con camicia e completo! Ok discoteca, club. ","Maschera Teschio in lattice intera, Tg. Adulto - Halloween, Horror  ",1.000000,1,"Taxable Goods","Catalog, Search",29.990000,,,,maschera-horror-scheletro-osso-ossuto-corna-canini-zanne-malformato-nero-classico-lattice-pauroso-ha,"MASCHERA SCHELETRO",,"Maschera Teschio in lattice intera, Tg. Adulto - Halloween, Horror  ",,,/g/2/g23.jpg,,,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,tag_prodotto=halloween,2.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0.0000,1,0,0,0,,,,,,,/g/2/g23.jpg,,,,,,,,,,,,,,
8318E,,Default,simple,"Default Category/Accessori,Default Category/Accessori/Maschere",base,"MASCHERA SCHELETRO CON MANTELLO","Questo set compreso di maschera in lattice con elastico, cucito al cappuccio che prosegue in mantello, ti trasformeranno in un'orrenda creatura maligna! Hai la possibilità di scegliere il tuo teschio / mostro 7 cranio preferito tra 3 diversi modelli, è ottimo come costume per halloween, per spaventare la mamma o andare a terrorizzare i tuoi amici! Fatti aiutare da licantropi, zombie, lupi mannari a mietere terrore! la maschera SI ILLUMINA AL BUIO! per spaventare ancora di più anche nella notte più buia!!","SET Maschera + Cappuccio + Mantello Morte - tg. U - HALLOWEEN, HORROR",1.000000,1,"Taxable Goods","Catalog, Search",15.990000,,,,maschera-horror-scheletro-osso-ossuto-corna-canini-zanne-malformato-nero-classico-lattice-pauroso-ha-1,"MASCHERA SCHELETRO CON MANTELLO",,"SET Maschera + Cappuccio + Mantello Morte - tg. U - HALLOWEEN, HORROR",,,/w/8/w8318e.jpg,,,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,tag_prodotto=halloween,6.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0.0000,1,0,0,0,,,,,,,/w/8/w8318e.jpg,,,,,,,,,,,,,,
6796S,,Default,simple,"Default Category/Accessori,Default Category/Accessori/Maschere",base,"MASCHERA SCHELETRO NEON CON PARRUCCA","Se stai cercando un travestimento per la notte più spaventosa di tutto l'anno, questa maschera è quello che fa per te! Classico cranio di scheletro umano, con retina per la vista e fori per la respirazione, questa maschera con cucita la parrucca, in diverse tonalità: Bianca e Nera -Viola e Nera - Arancione e nera, con lunghezza di 50cm offre la possibilità di coprire tutta la testa, creando un effetto unico e mostroso! In taglia Unica, potrai utilizzare la tua maschera come costume per feste a tema, Horror, disco, pub con outfit paurosi. Ok anche su completi, o camicia. Raggiungi il tuo amico mostro, morte o zombie per conquistare la tua città!!!! CONTATTACI PER LA TUA MASCHERA PREFERITA!","Maschera in lattice da Teschio con parrucca cucita di diversi colori a scelta. Halloween - HorrorParty",1.000000,1,"Taxable Goods","Catalog, Search",14.490000,,,,maschera-gomma-lattice-latex-scheletro-morte-mostro-cranio-teschio-parrucca-viola-nero-bianco-ossa-c,"MASCHERA SCHELETRO CON PARRUCCA",,"Maschera in lattice da Teschio con parrucca cucita di diversi colori a scelta. Halloween - HorrorParty",,,/w/6/w6796s.jpg,,,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,tag_prodotto=halloween,3.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0.0000,1,0,0,0,,,,,,,/w/6/w6796s.jpg,,,,,,,,,,,,,,
2745,,Default,simple,"Default Category/Accessori,Default Category/Accessori/Maschere",base,"MASCHERA SCHELETRO CON CAPPUCCIO","Maschera da morte/mostro, compreso di cappuccio, ti basterà indossare una toga o mantello ed il tuo travestimento per halloween è pronto! La maschera offre anche la possibilità di chiuderla sotto al collo grazie a due strap in velcro, per rendere ancora più spaventoso il tuo costume! Vai a spaventare i vicini del tuo quartiere, unisciti ai tuoi amici mostri, zombie, fantasmi e rendi il tuo Halloween spaventoso! La maschera risulta comoda da indossare, e facile da togliere. Comprende fori negli occhi, naso e bocca, per facilitarti l'uso. Ok per feste a tema, carnevale o semplicemente come scherzo per spaventare qualcuno!","Maschera in PVC con cappuccio in tessuto. Volto di un teschio: HORROR PARTY, HALLOWEEN...",1.000000,1,"Taxable Goods","Catalog, Search",24.990000,,,,maschera-horror-scheletro-cappuccio-cranio-ossa-rotte-vene-schizzi-metallizzata-nero-argento-hallowe-1,"MASCHERA SCHELETRO CON CAPPUCCIO",,"Maschera in PVC con cappuccio in tessuto. Volto di un teschio. OK HORROR PARTY, HALLOWEEN...",,,/g/2/g2745.jpeg,,,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,tag_prodotto=halloween,1.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0.0000,1,0,0,0,,,,,,,/g/2/g2745.jpeg,,,,,,,,,,,,,,
8364-,,Default,simple,,base,"COSTUME ARLECCHINA ","Delizioso costume da Arlecchino bambina: compreso di tunica colorata con collare, polsini e cappello a due punte. La trama a rombi verticali giallo, rosso verde e blu, renderà il tuo travestimento classico come la tradizione italiana insieme a pulcinella, balanzone, colombina, meneghello e pantalone. Puoi mettere la cintura per un effetto più avvitato, pon pon sul petto. Vai con i tuoi amici pagliacci per le strade della tua città a festeggiare il carnevale, o usalo come costume per festa a tema. ","Costume Arlecchino bambina - Vestito, cappello e cintura. CARNEVALE",,1,"Taxable Goods","Catalog, Search",22.090000,,,,arlecchina-arlecchino-tradizione-costume-bambina-carnevale-colore-pagliaccio-rosso-sorriso-gioia-fan,"COSTUME ARLECCHINA ",,"Costume Arlecchino bambina - Vestito, cappello e cintura. CARNEVALE",,,/g/8/g8364-.jpg,,,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,0.0000,0.0000,1,0,0,1,1,1,10000,1,0,,1,1,1,1,0.0000,1,0,0,0,,,,,,,/g/8/g8364-.jpg,,,,,,,,,,,,,,
83642,,Default,simple,,base,"COSTUME ARLECCHINA ","Delizioso costume da Arlecchino bambina: compreso di tunica colorata con collare, polsini e cappello a due punte. La trama a rombi verticali giallo, rosso verde e blu, renderà il tuo travestimento classico come la tradizione italiana insieme a pulcinella, balanzone, colombina, meneghello e pantalone. Puoi mettere la cintura per un effetto più avvitato, pon pon sul petto. Vai con i tuoi amici pagliacci per le strade della tua città a festeggiare il carnevale, o usalo come costume per festa a tema. ","Costume Arlecchino bambina - Vestito, cappello e cintura. CARNEVALE",1.000000,1,"Taxable Goods","Catalog, Search",22.090000,,,,arlecchina-arlecchino-tradizione-costume-bambina-carnevale-colore-pagliaccio-rosso-sorriso-gioia-fan-1,"COSTUME ARLECCHINA ",,"Costume Arlecchino bambina - Vestito, cappello e cintura. CARNEVALE",,,/g/8/g8364-_1.jpg,,,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,2.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0.0000,1,0,0,0,,,,,,,/g/8/g8364-_1.jpg,,,,,,,,,,,,,,
83643,,Default,simple,,base,"COSTUME ARLECCHINA ","Delizioso costume da Arlecchino bambina: compreso di tunica colorata con collare, polsini e cappello a due punte. La trama a rombi verticali giallo, rosso verde e blu, renderà il tuo travestimento classico come la tradizione italiana insieme a pulcinella, balanzone, colombina, meneghello e pantalone. Puoi mettere la cintura per un effetto più avvitato, pon pon sul petto. Vai con i tuoi amici pagliacci per le strade della tua città a festeggiare il carnevale, o usalo come costume per festa a tema. ","Costume Arlecchino bambina - Vestito, cappello e cintura. CARNEVALE",1.000000,1,"Taxable Goods","Catalog, Search",22.090000,,,,arlecchina-arlecchino-tradizione-costume-bambina-carnevale-colore-pagliaccio-rosso-sorriso-gioia-fan-2,"COSTUME ARLECCHINA ",,"Costume Arlecchino bambina - Vestito, cappello e cintura. CARNEVALE",,,,,,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,1.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0.0000,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
8850-,,Default,simple,,base,"COSTUME CLOWN CON CERCHIO","Simpatico costume da pagliaccetta, si presenta come una maglietta a maniche corte a righe rosse e gialle con cucite ma allo stesso momento effetto bretelle (con bottone) ad una bellissima gonna rossa a pois colorati. Il costume da pagliaccia comprende anche il cappello con un fiore grande al centro! Il travestimento è simpatico e gioioso allo stesso momento. il cerchio rende profondità ed energia al costume! da abbinare con calze, guanti e accessori da pagliaccia. OK Carnevale, feste a scuola, feste a tema, disco!","Costume Pagliaccio bambina con cerchio e cappello. CARNEVALE",,1,"Taxable Goods","Catalog, Search",16.490000,,,,pagliaccia-pagliaccetta-clown-circo-circus-sorriso-naso-rosso-cerchio-bambina-costume-clown-righe-po,"COSTUME PAGLIACCETTA CON CERCHIO",,"Costume Clown bambina con cerchio e cappello. CARNEVALE",,,/g/8/g88501_1.jpg,,,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,0.0000,0.0000,1,0,0,1,1,1,10000,1,0,,1,1,1,1,0.0000,1,0,0,0,,,,,,,/g/8/g88501_1.jpg,,,,,,,,,,,,,,
88501,,Default,simple,,base,"COSTUME CLOWN CON CERCHIO","Simpatico costume da pagliaccetta, si presenta come una maglietta a maniche corte a righe rosse e gialle con cucite ma allo stesso momento effetto bretelle (con bottone) ad una bellissima gonna rossa a pois colorati. Il costume comprende anche il cappello con un fiore grande al centro! Il costume è simpatico e gioioso allo stesso momento. il cerchio rende profondità ed energia al costume! da abbinare con calze, guanti e accessori da pagliaccio. OK Carnevale, feste a scuola, feste a tema, disco!","Costume Clown bambina con cerchio e cappello. CARNEVALE",1.000000,1,"Taxable Goods","Catalog, Search",16.490000,,,,pagliaccia-pagliaccetta-clown-circo-circus-sorriso-naso-rosso-cerchio-bambina-costume-clown-righe-po-1,"COSTUME PAGLIACCETTA CON CERCHIO",,"Costume Clown bambina con cerchio e cappello. CARNEVALE",,,,,,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,1.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0.0000,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
88502,,Default,simple,,base,"COSTUME CLOWN CON CERCHIO","Simpatico costume da pagliaccetta, si presenta come una maglietta a maniche corte a righe rosse e gialle con cucite ma allo stesso momento effetto bretelle (con bottone) ad una bellissima gonna rossa a pois colorati. Il costume comprende anche il cappello con un fiore grande al centro! Il costume è simpatico e gioioso allo stesso momento. il cerchio rende profondità ed energia al costume! da abbinare con calze, guanti e accessori da pagliaccio. OK Carnevale, feste a scuola, feste a tema, disco!","Costume Clown bambina con cerchio e cappello. CARNEVALE",1.000000,1,"Taxable Goods","Catalog, Search",16.490000,,,,pagliaccia-pagliaccetta-clown-circo-circus-sorriso-naso-rosso-cerchio-bambina-costume-clown-righe-po-2,"COSTUME PAGLIACCETTA CON CERCHIO",,"Costume Clown bambina con cerchio e cappello. CARNEVALE",,,,,,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,1.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0.0000,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
8352-,,Default,simple,,base,"COSTUME CLOWN KILLER IT","Spaventoso travestimento da bambina da pagliaccia assassina composto da 3 pezzi. Pantaloni, maglia con maniche trasparenti decorate ed il collare a strap (velcro). E' perfetto per festeggiare Halloween, spaventare la mamma o insieme ai tuoi amici zombie terrorizzare i vicini di casa. Presenta due pompon rossi su tessuto grigio; rifiniture in bordeaux. Completalo con un makeup, un'accessorio horror come clava o coltello o semplicemente con i coriandoli!","Costume da Pagliaccio IT Assassina - Pantalone, maglia e collarino. Carnevale Halloween",,1,"Taxable Goods","Catalog, Search",23.990000,,,,costume-clown-pagliaccia-it-itclown-pagiaccetta-pagliaccio-bambina-travestimento-grigio-rosso-hallow,"COSTUME CLOWN KILLER",,"Costume da Pagliaccio IT Assassina - Pantalone, maglia e collarino. Carnevale Halloween",,,/g/8/g83523.jpg,,,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,0.0000,0.0000,1,0,0,1,1,1,10000,1,0,,1,1,1,1,0.0000,1,0,0,0,,,,,,,/g/8/g83523.jpg,,,,,,,,,,,,,,
83522,,Default,simple,,base,"COSTUME CLOWN KILLER IT","Spaventoso travestimento da pagliaccia assassina composto da 3 pezzi. Pantaloni, maglia con maniche trasparenti decorate ed il collare a strap (velcro). E' perfetto per festeggiare Halloween, spaventare la mamma o insieme ai tuoi amici zombie terrorizzare i vicini di casa. Presenta due ponpon rossi su tessuto grigio; rifiniture in bordeaux. Completalo con un makeup, un'accessorio horror come clava o coltello o semplicemente con i coriandoli!","Costume da Pagliaccio IT Assassina - Pantalone, maglia e collarino. Carnevale Halloween",1.000000,1,"Taxable Goods","Catalog, Search",23.990000,,,,costume-clown-pagliaccia-it-itclown-pagiaccetta-pagliaccio-bambina-travestimento-grigio-rosso-hallow-1,"COSTUME CLOWN KILLER",,"Costume da Pagliaccio IT Assassina - Pantalone, maglia e collarino. Carnevale Halloween",,,,,,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,3.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0.0000,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
83523,,Default,simple,,base,"COSTUME CLOWN KILLER IT","Spaventoso travestimento da pagliaccia assassina composto da 3 pezzi. Pantaloni, maglia con maniche trasparenti decorate ed il collare a strap (velcro). E' perfetto per festeggiare Halloween, spaventare la mamma o insieme ai tuoi amici zombie terrorizzare i vicini di casa. Presenta due ponpon rossi su tessuto grigio; rifiniture in bordeaux. Completalo con un makeup, un'accessorio horror come clava o coltello o semplicemente con i coriandoli!","Costume da Pagliaccio IT Assassina - Pantalone, maglia e collarino. Carnevale Halloween",1.000000,1,"Taxable Goods","Catalog, Search",23.990000,,,,costume-clown-killer-10-12,"COSTUME CLOWN KILLER",,"Costume da Pagliaccio IT Assassina - Pantalone, maglia e collarino. Carnevale Halloween",,,,,,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,3.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0.0000,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
406062,,Default,simple,,base,"COSTUME CLOWN NEON DELUXE","Simpatico costume da pagliaccetta DELUXE. Il tessuto è pesante molto bello e spesso. colori neon accesi come giallo verde rosso e blu. Completo di un delizioso cappello con visiera e pompom, chiusura a zip e doppio collare cucito a fiore. I Pantaloni hanno l'elastico molto resistente e nel complesso il travestimento da pagliaccia risulta pieno e d'effetto. Completalo con accessori circo, makeup calze e clave di spugna. Rendi la festa di Carnevale unica ed indimenticabile. Ok per festa a scuola, feste a tema..","Costume Pagliaccio Bambina DELUXE - Abito con collarino, pantaloni e cappello. CARNEVALE",,1,"Taxable Goods","Catalog, Search",54.990000,,,,costume-clown-neon,,,"Costume Pagliaccio Bambina Neon - Abito, pantaloni, collare e cappello. CARNEVALE",,,/f/f/ff406062.jpg,,,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,0.0000,0.0000,1,0,0,1,1,1,10000,1,0,,1,1,1,1,0.0000,1,0,0,0,,,,,,,/f/f/ff406062.jpg,,,,,,,,,,,,,,
40606-3,,Default,simple,,base,"COSTUME CLOWN NEON DELUXE","Simpatico costume da pagliaccetta DELUXE. Il t essuto è molto bello e spesso, colori neon accesi come giallo verde rosso e blu. Completo di un delizioso cappello con visiera e pompom, chiusura a zip e doppio collare cucito a fiore. I Pantaloni hanno l'elastico molto resistente e nel complesso il travestimento da pagliaccia risulta pieno e d'effetto. Completalo con accessori circo, makeup calze e clave di spugna. Rendi la festa di Carnevale unica ed indimenticabile. Ok per festa a scuola, feste a tema..","Costume Pagliaccio Bambina DELUXE - Abito con collarino, pantaloni e cappello. CARNEVALE",1.000000,1,"Taxable Goods","Catalog, Search",54.990000,,,,costume-clown-neon-deluxe-7-9,,,"Costume Pagliaccio Bambina Neon - Abito, pantaloni, collare e cappello. CARNEVALE",,,,,,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,1.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0.0000,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
40606-4,,Default,simple,,base,"COSTUME CLOWN NEON DELUXE","Simpatico costume da pagliaccetta DELUXE. Il t essuto è molto bello e spesso, colori neon accesi come giallo verde rosso e blu. Completo di un delizioso cappello con visiera e pompom, chiusura a zip e doppio collare cucito a fiore. I Pantaloni hanno l'elastico molto resistente e nel complesso il travestimento da pagliaccia risulta pieno e d'effetto. Completalo con accessori circo, makeup calze e clave di spugna. Rendi la festa di Carnevale unica ed indimenticabile. Ok per festa a scuola, feste a tema..","Costume Pagliaccio Bambina DELUXE - Abito con collarino, pantaloni e cappello. CARNEVALE",1.000000,1,"Taxable Goods","Catalog, Search",54.990000,,,,costume-clown-neon-deluxe-10-12,,,"Costume Pagliaccio Bambina Neon - Abito, pantaloni, collare e cappello. CARNEVALE",,,,,,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,1.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0.0000,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
40606-5,,Default,simple,,base,"COSTUME CLOWN NEON DELUXE","Simpatico costume da pagliaccetta DELUXE. Il t essuto è molto bello e spesso, colori neon accesi come giallo verde rosso e blu. Completo di un delizioso cappello con visiera e pompom, chiusura a zip e doppio collare cucito a fiore. I Pantaloni hanno l'elastico molto resistente e nel complesso il travestimento da pagliaccia risulta pieno e d'effetto. Completalo con accessori circo, makeup calze e clave di spugna. Rendi la festa di Carnevale unica ed indimenticabile. Ok per festa a scuola, feste a tema..","Costume Pagliaccio Bambina DELUXE - Abito con collarino, pantaloni e cappello. CARNEVALE",1.000000,1,"Taxable Goods","Catalog, Search",54.990000,,,,costume-clown-neon-deluxe-14,,,"Costume Pagliaccio Bambina Neon - Abito, pantaloni, collare e cappello. CARNEVALE",,,,,,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,1.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0.0000,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
406074,,Default,simple,,base,"COSTUME CLOWN POIS NEON LUXE","Simpatico costume da pagliaccetta clown neon, con una simpatica casacca rosa shocking a pois verdi con 2 tasche grandi frontali gialle e 3 fiocchi giallo fluo! I pantaloni sono anch'essi simpatici ed appariscenti, in un verde acido smagliante a pois rosa. chiusura a zip. tessuto molto pesante e resistente. Ideale per travestimenti da pagliaccetta carnevale o feste a tema. Pagliaccia Simpatica e colorata! Festa a scuola o passeggiando per le vie della città. Completalo con accessori circo, parrucche, makeup e stelle filanti!","Costume Pagliaccio bambina con casacca e pantalone. CARNEVALE",,1,"Taxable Goods","Catalog, Search",64.990000,,,,clown-costume-neon-rosa-shocking-pois-travestimento-pagliaccia-pagliaccetta-bambina-carnevale-tema-p,"COSTUME CLOWN POIS NEON",,"Costume Pagliaccio bambina con casacca e pantalone. CARNEVALE",,,/f/f/ff406074.jpg,,,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,0.0000,0.0000,1,0,0,1,1,1,10000,1,0,,1,1,1,1,0.0000,1,0,0,0,,,,,,,/f/f/ff406074.jpg,,,,,,,,,,,,,,
40607,,Default,simple,,base,"COSTUME CLOWN POIS NEON LUXE","Simpatico costume da pagliaccetta clown neon, con una simpatica casacca rosa shocking a pois verdi con 2 tasche grandi frontali gialle e 3 fiocchi giallo fluo! I pantaloni sono anch'essi simpatici ed appariscenti, in un verde acido smagliante a pois rosa. chiusura a zip. tessuto resistente. Ideale per travestimenti da pagliaccetta carnevale o feste a tema. Simpatica e colorata! Festa a scuola o passeggiando per le vie della città. Completalo con accessori circo, parrucche, makeup e stelle filanti!","Costume Pagliaccio bambina con casacca e pantalone. CARNEVALE",1.000000,1,"Taxable Goods","Catalog, Search",64.990000,,,,costume-clown-pois-neon-7-9,"COSTUME CLOWN POIS NEON",,"Costume Pagliaccio bambina con casacca e pantalone. CARNEVALE",,,,,,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,1.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0.0000,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
